% Model:              abc_5_1_0.2e-6_MW - Kopie.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 29 2022, 10:55
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
4.353073364731901E7                               0.9989938778821853+2.6170661094273635E-5i
4.737893390963144E7                               0.9989949215929984+2.4183409901779246E-5i
5.156732244854974E7                               0.9989958036237674+2.2298166066863737E-5i
5.612597255954989E7                               0.9989965440074604+2.051957014055324E-5i
6.10876160750504E7                                0.9989971611779966+1.8849482975885338E-5i
6.648787838417277E7                               0.9989976718361578+1.7287577925371475E-5i
7.23655342286968E7                                0.9989980909230319+1.5831856654557297E-5i
7.876278611187063E7                               0.9989984316675533+1.4479085664082664E-5i
8.572556731909342E7                               0.99899870568328+1.3225156554950052E-5i
9.330387172620398E7                               0.9989989230939295+1.2065377142536968E-5i
1.0155211276345691E8                              0.9989990926727685+1.0994701998079675E-5i
1.1052951411260243E8                              0.9989992219849048+1.000791125680457E-5i
1.2030053494233291E8                              0.9989993175266171+9.099746793142471E-6i
1.3093533273536122E8                              0.9989993848569648+8.265013363195571E-6i
1.425102670303002E8                               0.9989994287181919+7.498651745491561E-6i
1.5510844769528404E8                              0.9989994531456478+6.795789849793379E-6i
1.688203316700366E8                               0.9989994615645765+6.151776437292618E-6i
1.8374437246107325E8                              0.9989994568764651+5.562201883297376E-6i
1.999877270535287E8                               0.9989994415343263+5.022908725451903E-6i
2.1766702531534636E8                              0.9989994176076772+4.529994902934388E-6i
2.3690920741826418E8                              0.9989993868395304+4.079811564214398E-6i
2.5785243528842765E8                              0.9989993506947807+3.6689569338732587E-6i
2.806470846309845E8                               0.9989993104020135+3.2942675474220715E-6i
3.0545682465154445E8                              0.9989992669890874+2.952807697842167E-6i
3.3245979322709453E8                              0.9989992213140441+2.6418578632258035E-6i
3.618498759642758E8                               0.998999174090374+2.35890249950343E-6i
3.938380983288489E8                               0.9989991259101139+2.101617717381194E-6i
4.286541408420934E8                               0.998999077261739+1.8678590287795996E-6i
4.6654798822344875E8                              0.998999028546923+1.6556493771730598E-6i
5.0779172432054037E8                              0.9989989800935021+1.4631675792706347E-6i
5.526814857144614E8                               0.9989989321675666+1.2887372873091574E-6i
6.015395880274857E8                               0.9989988849829006+1.1308164598597403E-6i
6.547168402004743E8                               0.9989988387094859+9.879874610155052E-7i
7.125950633568425E8                               0.9989987934807546+8.589476845328188E-7i
7.755898323389033E8                               0.998998749399008+7.425008066915182E-7i
8.441534596012994E8                               0.9989987065412318+6.375485820520314E-7i
9.187782428863358E8                               0.9989986649625919+5.430831978301296E-7i
1.000000000000004E9                               0.9989986247009958+4.581801564471106E-7i
