% Model:              abc_20_4_0,8e-6_MW - Kopie.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 28 2022, 10:52
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
293918.83986468904                                0.9988915755143508+2.8964423929400596E-6i
319901.8284775067                                 0.9988915897210027+3.151343493192917E-6i
348181.76306889736                                0.9988916064824993+3.428630491468586E-6i
378961.69806447235                                0.9988916262576046+3.730239805760526E-6i
412462.63829013566                                0.9988916495873867+4.058269701868005E-6i
448925.12582186074                                0.9988916771102836+4.414991972658292E-6i
488610.9671160336                                 0.9988917095797085+4.802863817199148E-6i
531805.1128214208                                 0.9988917478842066+5.2245400367009635E-6i
578817.703770128                                  0.9988917930716066+5.682884965831491E-6i
629986.2978380707                                 0.9988918463770109+6.180984191215606E-6i
685678.2936641752                                 0.9988919092554089+6.722155325650045E-6i
746293.5686310144                                 0.9988919834200479+7.309957413115943E-6i
812267.350047972                                  0.9988920708866972+7.94819831058265E-6i
884073.3401525081                                 0.998892174025416+8.640938679971751E-6i
962227.1173675155                                 0.9988922956200044+9.392491826940954E-6i
1047289.8382363617                                0.9988924389366968+1.0207417437934999E-5i
1139872.2666160525                                0.9988926078025865+1.1090506959506901E-5i
1240639.1590588344                                0.9988928066951818+1.204675847105487E-5i
1350314.0378698776                                0.9988930408424804+1.30813374059915E-5i
1469684.3861124474                                0.9988933163357883+1.419951927869258E-5i
1599607.301861491                                 0.9988936402527078+1.5406609397601027E-5i
1741015.6523040226                                0.9988940207909562+1.670783392205768E-5i
1894924.7718738236                                0.9988944674089799+1.8108195090201264E-5i
2062439.752514097                                 0.9988949909701573+1.9612283195529304E-5i
2244763.3784132237                                0.9988956038829374+2.122403626306241E-5i
2443204.762186492                                 0.9988963202266702+2.294643878299551E-5i
2659188.744512702                                 0.9988971558499846+2.4781150320977757E-5i
2894266.1247167517                                0.9988981284203693+2.67280572068332E-5i
3150124.795755334                                 0.9988992574008461+2.878474289585161E-5i
3428601.8635565974                                0.9989005639214651+3.094587900909217E-5i
3731696.8377327556                                0.9989020705073284+3.3202547597202586E-5i
4061585.988376988                                 0.9989038006205988+3.554151861691671E-5i
